order_id,window_id,asset,ts_utc,ticker,side,spot,strike,resolution_price,seconds_to_close,distance,min_distance_threshold,bid,limit_or_market,price_cents,placed,filled,fill_price,final_outcome,pnl_cents,is_stop_loss,stop_loss_sell_price,skip_reason,skip_details,is_filled
27f77f00-7944-4cb8-b9a2-e782892dc17a,KXETH15M-26MAR022245,eth,2026-03-03T03:44:21.064105+00:00,KXETH15M-26MAR022245-45,yes,2011.89,2010.2,,40.028291,1.6900000000000546,1.5,99,limit,99,1,0,99,,,0,,,"Pre-placement history: Checks: 10 | Bids: [97, 98, 98, 99, 99, 99, 99, 99, 99, 99] | Distances: [1.5599999999999454, 1.7000000000000455, 1.7000000000000455, 1.7000000000000455, 1.1399999999998727, 1.1399999999998727, 1.1399999999998727, 1.1399999999998727, 1.1399999999998727, 1.1399999999998727] | Primary blocker: distance_buffer",0
5ba8b42b-cefc-4bc2-b0e3-d9c0d98de274,KXBTC15M-26MAR022245,btc,2026-03-03T03:44:37.173159+00:00,KXBTC15M-26MAR022245-45,yes,68402.0,68391.369999,,23.752732,10.63000099999772,7.0,99,limit,99,1,10,99,,,0,,,"Pre-placement history: Checks: 16 | Bids: [83, 83, 85, 85, 87, 81, 77, 80, 89, 88, 83, 95, 97, 98, 99, 99] | Distances: [9.330000999994809, 9.330000999994809, 9.330000999994809, 9.330000999994809, 9.330000999994809, 9.330000999994809, 9.330000999994809, 9.330000999994809, 9.330000999994809, 9.330000999994809, 9.330000999994809, 9.330000999994809, 9.330000999994809, 9.330000999994809, 9.330000999994809, 9.330000999994809] | Primary blocker: min_bid",0
62c7ae28-608f-4668-bcfa-47421bd59966,KXBTC15M-26MAR022300,btc,2026-03-03T03:58:56.889989+00:00,KXBTC15M-26MAR022300-00,no,68367.7,68409.71,,64.313575,42.01000000000931,35.0,98,market,99,1,10,99,,,0,,,,0
8f28f256-5579-4bd1-9307-cca4359adede,KXETH15M-26MAR022300,eth,2026-03-03T03:59:01.594066+00:00,KXETH15M-26MAR022300-00,no,2008.52,2012.14,,59.291369,3.6200000000001182,2.5,99,limit,99,1,0,99,,,0,,,"Pre-placement history: Checks: 2 | Bids: [99, 99] | Distances: [3.6200000000001182, 3.6200000000001182] | Primary blocker: waiting_for_dip",0
7ca7504c-059c-4b54-8ba6-604f907511ae,KXSOL15M-26MAR022300,sol,2026-03-03T03:59:01.615603+00:00,KXSOL15M-26MAR022300-00,no,86.29,86.5607,,59.29107,0.27069999999999084,0.1,99,limit,99,1,0,99,,,0,,,"Pre-placement history: Checks: 2 | Bids: [99, 99] | Distances: [0.27069999999999084, 0.27069999999999084] | Primary blocker: waiting_for_dip",0
75cfa930-5fda-41c1-b1d8-69a0646f8494,KXXRP15M-26MAR022300,xrp,2026-03-03T03:59:07.115873+00:00,KXXRP15M-26MAR022300-00,no,1.37259,1.3753,,54.123476,0.00270999999999999,0.0024000000000000002,99,limit,99,1,0,99,,,0,,,"Pre-placement history: Checks: 4 | Bids: [99, 99, 99, 99] | Distances: [0.00270999999999999, 0.00270999999999999, 0.00270999999999999, 0.00270999999999999] | Primary blocker: waiting_for_dip",0
26cc9bef-b623-4199-ad4f-2ba8ef3c95db,KXBTC15M-26MAR022300,btc,2026-03-03T03:59:12.931409+00:00,KXBTC15M-26MAR022300-00,no,68367.8,68409.71,,48.927191,41.91000000000349,28.0,99,limit,99,1,0,99,,,0,,,"Pre-placement history: Checks: 5 | Bids: [98, 98, 98, 98, 98] | Distances: [42.01000000000931, 42.01000000000931, 42.01000000000931, 42.01000000000931, 41.91000000000349] | Primary blocker: market_already_placed",0
2c495e6c-b113-49f6-8399-ce1ae1ff7264,KXSOL15M-26MAR022315,sol,2026-03-03T04:14:02.198226+00:00,KXSOL15M-26MAR022315-15,yes,86.41,86.2903,,58.596264,0.11969999999999459,0.1,99,limit,99,1,10,99,,,0,,,"Pre-placement history: Checks: 3 | Bids: [99, 99, 99] | Distances: [0.1296999999999997, 0.11969999999999459, 0.11969999999999459] | Primary blocker: waiting_for_dip",0
7038ef0e-04f4-40fb-a523-bbe8f797532b,KXBTC15M-26MAR022315,btc,2026-03-03T04:14:02.314084+00:00,KXBTC15M-26MAR022315-15,yes,68423.6,68361.81,,58.596886,61.79000000000815,35.0,99,limit,99,1,10,99,,,0,,,"Pre-placement history: Checks: 3 | Bids: [99, 99, 99] | Distances: [61.79000000000815, 61.79000000000815, 61.79000000000815] | Primary blocker: waiting_for_dip",0
97dc9b69-7d86-4674-970b-5463ade59ab5,KXETH15M-26MAR022315,eth,2026-03-03T04:14:02.400585+00:00,KXETH15M-26MAR022315-15,yes,2012.18,2008.7,,58.596549,3.480000000000018,2.5,99,limit,99,1,10,99,,,0,,,"Pre-placement history: Checks: 3 | Bids: [99, 99, 99] | Distances: [3.480000000000018, 3.480000000000018, 3.480000000000018] | Primary blocker: waiting_for_dip",0
b4b9e3cd-c4af-4c62-bc4d-2f6641f6454f,KXBTC15M-26MAR022315,btc,2026-03-03T04:14:29.453043+00:00,KXBTC15M-26MAR022315-15,yes,68381.4,68361.81,,31.976090000000003,19.589999999996508,14.0,96,market,98,1,10,98,,,0,,,"Pre-placement history: Checks: 10 | Bids: [99, 99, 99, 99, 99, 99, 99, 99, 99, 99] | Distances: [61.79000000000815, 61.79000000000815, 42.99000000000524, 42.99000000000524, 42.99000000000524, 42.99000000000524, 32.19000000000233, 25.19000000000233, 25.19000000000233, 19.589999999996508] | Primary blocker: limit_already_placed",0
b82623e3-cc76-41f5-a302-fed98fbe3c82,KXXRP15M-26MAR022315,xrp,2026-03-03T04:14:42.450167+00:00,KXXRP15M-26MAR022315-15,no,1.37195,1.3728,,18.455194,0.0008500000000000174,0.0006000000000000001,99,limit,99,1,0,99,,,0,,,"Pre-placement history: Checks: 19 | Bids: [68, 68, 73, 68, 42, 42, 42, 52, 45, 71, 87, 91, 85, 91, 88, 98, 99, 99, 99] | Distances: [0.0006599999999998829, 0.0006599999999998829, 0.0006599999999998829, 0.00041000000000002146, 0.00041000000000002146, 0.00041000000000002146, 7.00000000000145e-05, 2.0000000000131024e-05, 2.0000000000131024e-05, 2.0000000000131024e-05, 0.00032999999999994145, 0.00032999999999994145, 0.00032999999999994145, 0.00032999999999994145, 0.00032999999999994145, 0.00032999999999994145, 0.00032999999999994145, 0.00032999999999994145, 0.00032999999999994145] | Primary blocker: min_bid",0
3588ee64-c56d-4dbc-9dde-09f1d1f0c32c,KXSOL15M-26MAR022330,sol,2026-03-03T04:29:02.829824+00:00,KXSOL15M-26MAR022330-30,no,86.12,86.3233,,58.043572,0.2032999999999987,0.1,99,limit,99,1,0,99,,,0,,,"Pre-placement history: Checks: 3 | Bids: [99, 99, 99] | Distances: [0.13330000000000553, 0.2032999999999987, 0.2032999999999987] | Primary blocker: waiting_for_dip",0
aff8d3ee-1e79-4e12-bae8-a1af58573295,KXBTC15M-26MAR022330,btc,2026-03-03T04:29:02.913092+00:00,KXBTC15M-26MAR022330-30,no,68308.2,68378.66,,58.04426,70.4600000000064,35.0,99,limit,99,1,0,99,,,0,,,"Pre-placement history: Checks: 3 | Bids: [99, 99, 99] | Distances: [70.4600000000064, 70.4600000000064, 70.4600000000064] | Primary blocker: waiting_for_dip",0
3eab2f8e-4ae1-41cd-8174-08f630ef9656,KXXRP15M-26MAR022330,xrp,2026-03-03T04:29:16.874462+00:00,KXXRP15M-26MAR022330-30,no,1.37008,1.372,,44.136064,0.0019200000000001438,0.0018,99,limit,99,1,0,99,,,0,,,"Pre-placement history: Checks: 9 | Bids: [96, 92, 92, 92, 98, 99, 99, 99, 99] | Distances: [0.0014300000000000423, 0.0014300000000000423, 0.0014300000000000423, 0.0014300000000000423, 0.0014300000000000423, 0.0018500000000001293, 0.0018500000000001293, 0.0018500000000001293, 0.0018500000000001293] | Primary blocker: distance_buffer",0
0f727ada-60f6-4be5-b690-f4ba1294b857,KXETH15M-26MAR022330,eth,2026-03-03T04:29:19.195800+00:00,KXETH15M-26MAR022330-30,no,2008.77,2010.36,,41.646128,1.5899999999999181,1.5,99,limit,99,1,10,99,,,0,,,"Pre-placement history: Checks: 10 | Bids: [96, 95, 95, 95, 96, 99, 99, 99, 99, 98] | Distances: [0.35999999999989996, 0.35999999999989996, 1.5899999999999181, 1.5899999999999181, 1.5899999999999181, 1.5899999999999181, 1.5899999999999181, 1.5899999999999181, 1.5899999999999181, 1.5899999999999181] | Primary blocker: distance_buffer",0
b18bbb9d-4fae-4a50-b789-4afb2bb29bf1,KXETH15M-26MAR022345,eth,2026-03-03T04:44:02.654366+00:00,KXETH15M-26MAR022345-45,no,2002.91,2008.98,,58.087593,6.069999999999936,2.5,99,limit,99,1,0,99,,,0,,,"Pre-placement history: Checks: 3 | Bids: [99, 99, 99] | Distances: [6.069999999999936, 6.069999999999936, 6.069999999999936] | Primary blocker: waiting_for_dip",0
e1aa077e-4512-49e5-bb17-99c223e27e0a,KXBTC15M-26MAR022345,btc,2026-03-03T04:44:02.710056+00:00,KXBTC15M-26MAR022345-45,no,68182.3,68305.259999,,58.088142,122.95999899999879,35.0,99,limit,99,1,0,99,,,0,,,"Pre-placement history: Checks: 3 | Bids: [99, 99, 99] | Distances: [122.95999899999879, 122.95999899999879, 122.95999899999879] | Primary blocker: waiting_for_dip",0
6d873aca-8b35-4e07-a9f0-eb9ee70722a2,KXSOL15M-26MAR022345,sol,2026-03-03T04:44:02.727992+00:00,KXSOL15M-26MAR022345-45,no,85.88,86.1533,,58.087101,0.2733000000000061,0.1,99,limit,99,1,2,99,,,0,,,"Pre-placement history: Checks: 3 | Bids: [99, 99, 99] | Distances: [0.2733000000000061, 0.2733000000000061, 0.2733000000000061] | Primary blocker: waiting_for_dip",0
e3cb0769-2feb-4b30-961c-7cb72cf9bbd2,KXXRP15M-26MAR022345,xrp,2026-03-03T04:44:07.147104+00:00,KXXRP15M-26MAR022345-45,no,1.36761,1.3704,,53.6245,0.00279000000000007,0.0024000000000000002,99,limit,99,1,0,99,,,0,,,"Pre-placement history: Checks: 5 | Bids: [99, 99, 99, 99, 99] | Distances: [0.00279000000000007, 0.00279000000000007, 0.00279000000000007, 0.00279000000000007, 0.00279000000000007] | Primary blocker: waiting_for_dip",0
edc489fd-dc9d-4998-afe0-2b7dd8bb736c,KXETH15M-26MAR030000,eth,2026-03-03T04:59:02.119213+00:00,KXETH15M-26MAR030000-00,no,1999.74,2003.79,,58.872522,4.0499999999999545,2.5,99,limit,99,1,0,99,,,0,,,"Pre-placement history: Checks: 3 | Bids: [99, 99, 99] | Distances: [4.0499999999999545, 4.0499999999999545, 4.0499999999999545] | Primary blocker: waiting_for_dip",0
41df7ac0-b12d-4f7b-a0ad-6a1f378c320e,KXBTC15M-26MAR030000,btc,2026-03-03T04:59:02.234587+00:00,KXBTC15M-26MAR030000-00,no,68098.3,68188.85,,58.873137,90.55000000000291,35.0,99,limit,99,1,0,99,,,0,,,"Pre-placement history: Checks: 3 | Bids: [99, 99, 99] | Distances: [90.55000000000291, 90.55000000000291, 90.55000000000291] | Primary blocker: waiting_for_dip",0
df80a632-687e-4614-992f-4648ee77b8fa,KXSOL15M-26MAR030000,sol,2026-03-03T04:59:06.845691+00:00,KXSOL15M-26MAR030000-00,no,85.82,85.9055,,54.055593,0.08550000000001035,0.08000000000000002,98,market,99,1,10,99,,,0,,,"Pre-placement history: Checks: 5 | Bids: [93, 96, 96, 98, 97] | Distances: [0.08550000000001035, 0.08550000000001035, 0.08550000000001035, 0.08550000000001035, 0.08550000000001035] | Primary blocker: distance_buffer",0
4ae75b73-1910-405d-9b71-596d51fbf0fc,KXSOL15M-26MAR030000,sol,2026-03-03T04:59:10.179054+00:00,KXSOL15M-26MAR030000-00,no,85.82,85.9055,,51.694867,0.08550000000001035,0.08000000000000002,99,limit,99,1,0,99,,,0,,,,0
25502d78-d3c1-4140-ae17-8d2caed0b03e,KXXRP15M-26MAR030000,xrp,2026-03-03T04:59:16.768940+00:00,KXXRP15M-26MAR030000-00,no,1.36583,1.3679,,43.961682,0.0020699999999997942,0.0018,99,limit,99,1,0,99,,,0,,,"Pre-placement history: Checks: 9 | Bids: [99, 99, 99, 99, 99, 99, 99, 99, 99] | Distances: [0.0019699999999998052, 0.0019699999999998052, 0.0019699999999998052, 0.0019699999999998052, 0.0019699999999998052, 0.0019699999999998052, 0.0019299999999999873, 0.0019299999999999873, 0.0020699999999997942] | Primary blocker: distance_buffer",0
bfb8c5c5-3f35-45d7-aca1-0e483a305ce1,KXETH15M-26MAR030015,eth,2026-03-03T05:14:02.245042+00:00,KXETH15M-26MAR030015-15,yes,2004.28,1999.68,,58.55435,4.599999999999909,2.5,99,limit,99,1,0,99,,,0,,,"Pre-placement history: Checks: 3 | Bids: [99, 99, 99] | Distances: [4.599999999999909, 4.599999999999909, 4.599999999999909] | Primary blocker: waiting_for_dip",0
59f5ee8c-2918-4e2f-9043-24fd20733566,KXBTC15M-26MAR030015,btc,2026-03-03T05:14:02.277499+00:00,KXBTC15M-26MAR030015-15,yes,68269.3,68110.82,,58.554817,158.47999999999593,35.0,99,limit,99,1,0,99,,,0,,,"Pre-placement history: Checks: 3 | Bids: [99, 99, 99] | Distances: [158.47999999999593, 158.47999999999593, 158.47999999999593] | Primary blocker: waiting_for_dip",0
bc7d0864-0940-4dee-ae96-088759c13aed,KXXRP15M-26MAR030015,xrp,2026-03-03T05:14:02.422215+00:00,KXXRP15M-26MAR030015-15,yes,1.36961,1.366,,58.553448,0.003609999999999891,0.003,99,limit,99,1,0,99,,,0,,,"Pre-placement history: Checks: 3 | Bids: [99, 99, 99] | Distances: [0.0035799999999999166, 0.0035799999999999166, 0.003609999999999891] | Primary blocker: waiting_for_dip",0
aaeafb42-f06d-4dd2-bff1-77a29927093a,KXSOL15M-26MAR030015,sol,2026-03-03T05:14:02.520798+00:00,KXSOL15M-26MAR030015-15,yes,86.06,85.8217,,58.553875,0.2382999999999953,0.1,99,limit,99,1,0,99,,,0,,,"Pre-placement history: Checks: 3 | Bids: [99, 99, 99] | Distances: [0.22829999999999018, 0.22829999999999018, 0.22829999999999018] | Primary blocker: waiting_for_dip",0
b802311a-baf5-417e-bc10-28a79220c0b7,KXSOL15M-26MAR030030,sol,2026-03-03T05:29:01.511806+00:00,KXSOL15M-26MAR030030-30,yes,86.37,86.1693,,59.195508,0.20069999999999766,0.1,99,limit,99,1,10,99,,,0,,,"Pre-placement history: Checks: 3 | Bids: [99, 99, 99] | Distances: [0.20069999999999766, 0.20069999999999766, 0.20069999999999766] | Primary blocker: waiting_for_dip",0
60145e19-4e79-4fba-b4b6-b011da66b54a,KXBTC15M-26MAR030030,btc,2026-03-03T05:29:01.559887+00:00,KXBTC15M-26MAR030030-30,yes,68421.4,68317.58,,59.196599,103.81999999999243,35.0,99,limit,99,1,0,99,,,0,,,"Pre-placement history: Checks: 3 | Bids: [99, 99, 99] | Distances: [103.81999999999243, 103.81999999999243, 103.91999999999825] | Primary blocker: waiting_for_dip",0
40b4f9c7-9978-4404-834e-6e22685f3b8f,KXXRP15M-26MAR030030,xrp,2026-03-03T05:29:01.763653+00:00,KXXRP15M-26MAR030030-30,yes,1.37454,1.3702,,59.194986,0.0043400000000000105,0.003,99,limit,99,1,10,99,,,0,,,"Pre-placement history: Checks: 3 | Bids: [99, 99, 99] | Distances: [0.0043400000000000105, 0.0043400000000000105, 0.0043400000000000105] | Primary blocker: waiting_for_dip",0
7aca9d2b-d8b8-410e-9525-ee2475e36f15,KXETH15M-26MAR030030,eth,2026-03-03T05:29:16.737904+00:00,KXETH15M-26MAR030030-30,yes,2007.93,2006.2,,44.347801,1.7300000000000182,1.5,98,market,99,1,10,99,,,0,,,"Pre-placement history: Checks: 9 | Bids: [88, 87, 89, 88, 90, 90, 90, 96, 97] | Distances: [1.3099999999999454, 1.3099999999999454, 1.3099999999999454, 1.3099999999999454, 1.3099999999999454, 1.3099999999999454, 1.3099999999999454, 1.2999999999999545, 1.2999999999999545] | Primary blocker: min_bid",0
181da2f6-f6cd-49b9-b27d-46e80dbedb27,KXETH15M-26MAR030030,eth,2026-03-03T05:29:19.564586+00:00,KXETH15M-26MAR030030-30,yes,2007.93,2006.2,,41.972151,1.7300000000000182,1.5,99,limit,99,1,10,99,,,0,,,,0
d5a82cdc-4a54-4dc7-864e-05803116e954,KXBTC15M-26MAR030045,btc,2026-03-03T05:44:02.285042+00:00,KXBTC15M-26MAR030045-45,no,68062.9,68409.85,,58.476695,346.95000000001164,35.0,99,limit,99,1,0,99,,,0,,,"Pre-placement history: Checks: 3 | Bids: [99, 99, 99] | Distances: [334.8500000000058, 334.8500000000058, 346.95000000001164] | Primary blocker: waiting_for_dip",0
e7042b96-15d8-4f76-994b-a9f2403d0ceb,KXSOL15M-26MAR030045,sol,2026-03-03T05:44:02.301807+00:00,KXSOL15M-26MAR030045-45,no,85.97,86.3883,,58.47562,0.4183000000000021,0.1,99,limit,99,1,0,99,,,0,,,"Pre-placement history: Checks: 3 | Bids: [99, 99, 99] | Distances: [0.4183000000000021, 0.4183000000000021, 0.4183000000000021] | Primary blocker: waiting_for_dip",0
bce7a9ac-50f6-406e-ac70-60f70d91c2f0,KXETH15M-26MAR030045,eth,2026-03-03T05:44:02.313233+00:00,KXETH15M-26MAR030045-45,no,1999.2,2007.47,,58.476121,8.269999999999982,2.5,99,limit,99,1,0,99,,,0,,,"Pre-placement history: Checks: 3 | Bids: [99, 99, 99] | Distances: [8.269999999999982, 8.269999999999982, 8.269999999999982] | Primary blocker: waiting_for_dip",0
5212cda8-af9a-44c3-9ce4-13bc3de2f4ac,KXXRP15M-26MAR030045,xrp,2026-03-03T05:44:02.440281+00:00,KXXRP15M-26MAR030045-45,no,1.36889,1.3743,,58.475095,0.005410000000000137,0.003,99,limit,99,1,0,99,,,0,,,"Pre-placement history: Checks: 3 | Bids: [99, 99, 99] | Distances: [0.005410000000000137, 0.005410000000000137, 0.005410000000000137] | Primary blocker: waiting_for_dip",0
a2ba8403-9b51-4cc9-a5a2-f7b1ad859a7e,KXBTC15M-26MAR030100,btc,2026-03-03T05:59:02.278271+00:00,KXBTC15M-26MAR030100-00,no,67881.5,68092.179999,,58.667647,210.67999899999995,35.0,99,limit,99,1,0,99,,,0,,,"Pre-placement history: Checks: 3 | Bids: [99, 99, 99] | Distances: [210.67999899999995, 210.77999900000577, 210.77999900000577] | Primary blocker: waiting_for_dip",0
1666a7cc-861a-4377-bb69-1c665bcdfe48,KXETH15M-26MAR030100,eth,2026-03-03T05:59:02.295766+00:00,KXETH15M-26MAR030100-00,no,1989.94,1999.64,,58.667082,9.700000000000045,2.5,99,limit,99,1,0,99,,,0,,,"Pre-placement history: Checks: 3 | Bids: [99, 99, 99] | Distances: [9.700000000000045, 9.700000000000045, 9.700000000000045] | Primary blocker: waiting_for_dip",0
77ac4a6c-917a-462b-aee8-783eca05f3dc,KXSOL15M-26MAR030100,sol,2026-03-03T05:59:02.453866+00:00,KXSOL15M-26MAR030100-00,no,85.57,85.9788,,58.666541,0.4088000000000136,0.1,99,limit,99,1,10,99,,,0,,,"Pre-placement history: Checks: 3 | Bids: [99, 99, 99] | Distances: [0.4788000000000068, 0.4788000000000068, 0.4188000000000045] | Primary blocker: waiting_for_dip",0
e5227c6c-f1bb-4d8e-a153-ab8f3ff8990b,KXXRP15M-26MAR030100,xrp,2026-03-03T05:59:02.506416+00:00,KXXRP15M-26MAR030100-00,no,1.36373,1.3686,,58.665994,0.00486999999999993,0.003,99,limit,99,1,10,99,,,0,,,"Pre-placement history: Checks: 3 | Bids: [99, 99, 99] | Distances: [0.00486999999999993, 0.00486999999999993, 0.00486999999999993] | Primary blocker: waiting_for_dip",0
5dbabac2-3bac-44b1-929b-3ae62aedb5ca,KXBTC15M-26MAR030115,btc,2026-03-03T06:14:02.473064+00:00,KXBTC15M-26MAR030115-15,no,67865.5,67916.59,,58.288436,51.08999999999651,35.0,91,market,93,1,10,93,,,0,,,"Pre-placement history: Checks: 3 | Bids: [90, 90, 90] | Distances: [51.08999999999651, 51.08999999999651, 51.08999999999651] | Primary blocker: min_bid",0
6015a8f9-5c3d-4b33-9367-cc659893dfb2,KXSOL15M-26MAR030115,sol,2026-03-03T06:14:07.068028+00:00,KXSOL15M-26MAR030115-15,yes,85.78,85.6918,,54.179125,0.0882000000000005,0.08000000000000002,99,limit,99,1,10,99,,,0,,,"Pre-placement history: Checks: 5 | Bids: [95, 97, 97, 98, 98] | Distances: [0.0882000000000005, 0.0882000000000005, 0.0882000000000005, 0.0882000000000005, 0.0882000000000005] | Primary blocker: distance_buffer",0
d09dac6b-631d-4288-a717-808d92b7cb94,KXXRP15M-26MAR030115,xrp,2026-03-03T06:14:27.016161+00:00,KXXRP15M-26MAR030115-15,yes,1.36572,1.3643,,33.744126,0.0014199999999999768,0.0012000000000000001,99,limit,99,1,0,99,,,0,,,"Pre-placement history: Checks: 14 | Bids: [99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99] | Distances: [0.0015600000000000058, 0.0015600000000000058, 0.0015600000000000058, 0.0015600000000000058, 0.0015699999999998493, 0.0015699999999998493, 0.0015699999999998493, 0.0015699999999998493, 0.0015699999999998493, 0.0014199999999999768, 0.0014199999999999768, 0.0014199999999999768, 0.0014199999999999768, 0.0014199999999999768] | Primary blocker: distance_buffer",0
6a00e720-1692-4b98-8eb3-431caecef880,KXETH15M-26MAR030115,eth,2026-03-03T06:14:34.193643+00:00,KXETH15M-26MAR030115-15,yes,1993.09,1991.79,,26.736949,1.2999999999999545,1.0,98,market,99,1,10,99,,,0,,,"Pre-placement history: Checks: 17 | Bids: [59, 55, 71, 57, 60, 60, 72, 88, 88, 89, 94, 97, 97, 97, 97, 98, 98] | Distances: [0.19000000000005457, 0.19000000000005457, 0.19000000000005457, 0.19000000000005457, 0.19000000000005457, 0.19000000000005457, 0.2400000000000091, 0.2400000000000091, 0.2400000000000091, 0.2400000000000091, 0.2400000000000091, 0.2400000000000091, 0.6300000000001091, 0.6300000000001091, 0.6300000000001091, 0.6300000000001091, 0.6300000000001091] | Primary blocker: min_bid",0
13068eb5-0567-4afa-95ae-41af3cc35741,KXETH15M-26MAR030115,eth,2026-03-03T06:14:37.088064+00:00,KXETH15M-26MAR030115-15,yes,1993.09,1991.79,,24.430927,1.2999999999999545,0.5,99,limit,99,1,0,99,,,0,,,,0
805cec6d-c5e4-4e8a-99bc-c4f4f7815b02,KXBTC15M-26MAR030115,btc,2026-03-03T06:14:59.922874+00:00,KXBTC15M-26MAR030115-15,no,67937.6,67916.59,,1.264862,21.010000000009313,7.0,99,limit,99,1,10,99,,,0,,,"Pre-placement history: Checks: 22 | Bids: [89, 90, 94, 94, 94, 89, 63, 52, 68, 82, 81, 72, 71, 93, 93, 91, 89, 99, 96, 78, 96, 92] | Distances: [51.08999999999651, 50.98999999999069, 50.98999999999069, 50.98999999999069, 38.7899999999936, 38.7899999999936, 37.48999999999069, 17.389999999999418, 17.389999999999418, 17.389999999999418, 17.389999999999418, 17.389999999999418, 11.489999999990687, 11.489999999990687, 2.210000000006403, 2.210000000006403, 2.210000000006403, 2.389999999999418, 2.389999999999418, 14.289999999993597, 3.110000000000582, 3.210000000006403] | Primary blocker: min_bid",0
c86d6c52-9663-45aa-bb9f-85d6a914e793,KXBTC15M-26MAR030130,btc,2026-03-03T06:28:56.217001+00:00,KXBTC15M-26MAR030130-30,yes,67964.2,67912.27,,64.849282,51.929999999993015,35.0,97,market,99,1,10,99,,,0,,,,0
c35eab9d-550a-4d70-938c-5b9953fd267d,KXETH15M-26MAR030130,eth,2026-03-03T06:28:56.238839+00:00,KXETH15M-26MAR030130-30,yes,1995.53,1992.99,,64.848718,2.5399999999999636,2.5,98,market,99,1,10,99,,,0,,,,0
2e0c6890-572b-4903-bece-15d8e44fb5fd,KXBTC15M-26MAR030130,btc,2026-03-03T06:29:03.376028+00:00,KXBTC15M-26MAR030130-30,yes,67964.2,67912.27,,57.961991,51.929999999993015,35.0,99,limit,99,1,10,99,,,0,,,"Pre-placement history: Checks: 2 | Bids: [98, 98] | Distances: [51.929999999993015, 51.929999999993015] | Primary blocker: market_already_placed",0
1408b37f-b994-4d44-b7ce-d91e414bb09d,KXETH15M-26MAR030130,eth,2026-03-03T06:29:08.202694+00:00,KXETH15M-26MAR030130-30,yes,1995.01,1992.99,,53.001283,2.019999999999982,2.0,99,limit,99,1,10,99,,,0,,,"Pre-placement history: Checks: 4 | Bids: [99, 99, 99, 99] | Distances: [2.5399999999999636, 2.019999999999982, 2.019999999999982, 2.019999999999982] | Primary blocker: waiting_for_dip",0
a4becdc2-9120-476b-85de-dcbd7793c243,KXXRP15M-26MAR030130,xrp,2026-03-03T06:29:10.383000+00:00,KXXRP15M-26MAR030130-30,no,1.36341,1.366,,50.564315,0.0025900000000000922,0.0024000000000000002,99,limit,99,1,0,99,,,0,,,"Pre-placement history: Checks: 6 | Bids: [99, 99, 99, 99, 99, 99] | Distances: [0.0023400000000000087, 0.0023400000000000087, 0.0023400000000000087, 0.0023400000000000087, 0.0023400000000000087, 0.0023400000000000087] | Primary blocker: waiting_for_dip",0
5d721b44-03f2-4027-b908-9c4a5cb5c424,KXSOL15M-26MAR030130,sol,2026-03-03T06:29:26.746432+00:00,KXSOL15M-26MAR030130-30,no,85.77,85.812,,34.187453,0.04200000000000159,0.04000000000000001,93,market,98,1,10,98,,,0,,,"Pre-placement history: Checks: 13 | Bids: [73, 67, 61, 49, 65, 76, 78, 86, 89, 91, 92, 93, 94] | Distances: [0.02199999999999136, 0.02199999999999136, 0.012000000000000455, 0.012000000000000455, 0.012000000000000455, 0.012000000000000455, 0.012000000000000455, 0.031999999999996476, 0.0519999999999925, 0.0519999999999925, 0.0519999999999925, 0.0519999999999925, 0.04200000000000159] | Primary blocker: min_bid",0
f3dd7c7d-a294-42e0-8ffa-b1bfc2cf5501,KXSOL15M-26MAR030130,sol,2026-03-03T06:29:32.685325+00:00,KXSOL15M-26MAR030130-30,no,85.77,85.812,,29.408709,0.04200000000000159,0.04000000000000001,99,limit,99,1,10,99,,,0,,,Pre-placement history: Checks: 1 | Bids: [94] | Distances: [0.04200000000000159] | Primary blocker: market_already_placed,0
887b936a-66a5-4705-b7b5-26b0ac1d91a7,KXSOL15M-26MAR030145,sol,2026-03-03T06:43:56.634881+00:00,KXSOL15M-26MAR030145-45,no,85.58,85.757,,64.302437,0.1770000000000067,0.1,98,market,99,1,20,99,,,0,,,,1
b8079de5-c4e3-4dd2-9022-ac6f88361103,KXSOL15M-26MAR030145,sol,2026-03-03T06:44:01.774863+00:00,KXSOL15M-26MAR030145-45,no,85.6,85.757,,59.474204,0.1570000000000107,0.1,99,limit,99,1,20,99,,,0,,,Pre-placement history: Checks: 1 | Bids: [99] | Distances: [0.1570000000000107] | Primary blocker: waiting_for_dip,1
a9cae5b0-d5db-496f-9542-ec7f45268d78,KXBTC15M-26MAR030145,btc,2026-03-03T06:44:16.110859+00:00,KXBTC15M-26MAR030145-45,yes,67963.8,67938.929999,,44.703606,24.870001000002958,21.0,96,market,97,1,20,97,,,0,,,"Pre-placement history: Checks: 8 | Bids: [88, 87, 87, 88, 91, 93, 93, 93] | Distances: [11.170001000005868, 11.270000999997137, 11.270000999997137, 11.170001000005868, 24.770000999997137, 24.870001000002958, 24.870001000002958, 24.870001000002958] | Primary blocker: min_bid",1
